-9,-7,-5,-3,-1,1,3,5,7,9,date,11
195153.7893,1607150.304,1451334.219,2332492.14,1872141.53,4459542.315,907040.8238,635957.4955,590351.2688,3628207.159,2019/5/2,541617.06
204555.9391,1562613.648,1450322.709,2363626.798,1877926.324,4459835.418,905096.6538,638422.3505,590283.2837,3628587.919,2019/5/3,546617.06
128071.1141,1617245.121,1474248.217,2356696.965,1876364.069,4466878.161,905660.6422,638996.3756,590818.0014,3627942.379,2019/5/4,551517.06
139361.6178,1577432.223,1501927.157,2355444.984,1877623.941,4467945.466,906145.377,639594.9902,590800.5834,3628257.206,2019/5/5,556017.06
334126.2525,1391505.006,1495564.759,2350591.879,1882933.274,4467021.005,906554.0348,638888.8586,590811.4153,3628424.561,2019/5/6,560317.06
353672.8269,1400861.106,1488660.058,2342545.769,1874677.548,4462067.858,906550.8841,639595.1611,590306.6525,3629070.682,2019/5/7,562967.06
243803.9625,1515642.302,1487984.576,2340500.155,1872660.7,4464005.933,905855.8837,640218.0551,590082.8748,3629154.103,2019/5/8,565967.06
254432.641,1529507.845,1481260.487,2332452.701,1870172.3,4457783.22,905927.6237,640727.4889,590172.534,3629346.703,2019/5/9,571067.06
260346.1005,1572992.394,1478816.854,2318552.549,1842614.826,4451505.152,906840.5189,641806.3347,590283.3817,3629587.934,2019/5/10,576617.06
252381.9168,1595217.953,1526372.766,2267029.138,1835683.908,4447725.413,907520.7247,642539.9128,590540.7315,3629958.583,2019/5/11,581067.06
213771.4699,1663557.306,1506070.366,2263057.347,1833123.922,4440667.613,912620.5159,643670.4088,590104.6581,3630302.437,2019/5/12,585817.06
294227.7998,1630928.972,1484232.314,2251049.488,1834571.549,4434369.423,905652.7957,643113.6538,589970.024,3630917.526,2019/5/13,590917.06
321281.1527,1649722.148,1491550.172,2246836.668,1772382.392,4469656.126,904718.4865,624320.9592,589697.2247,3630768.215,2019/5/14,595617.06
342904.619,1718622.263,1425241.055,2228777.877,1762828.365,4473253.25,906997.2673,623975.3115,589873.302,3630322.736,2019/5/15,600567.06
409374.265,1689258.376,1403509.723,2206975.145,1774081.125,4470387.272,906132.2675,624503.4257,589776.4397,3630623.006,2019/5/16,605417.06
252734.078,1847189.452,1405234.681,2201755.788,1735989.371,4505316.987,913149.0045,624392.7626,588908.5755,3631837.846,2019/5/17,608967.06
166206.1737,1933376.341,1394001.539,2215998.276,1733451.107,4506537.201,912617.524,625030.0069,588856.0566,3632346.82,2019/5/18,613517.06
155468.7048,1939053.364,1408952.793,2215013.775,1729478.425,4502108.958,912894.2318,625095.6917,589836.7592,3632555.843,2019/5/19,616867.06
231386.6691,1883532.942,1396482.504,2209059.252,1739549.051,4491305.359,915483.6884,625381.6849,588830.862,3631459.032,2019/5/20,619417.06
225974.314,1920012.328,1376552.732,2198552.266,1751807.504,4479629.501,916274.2135,625413.0642,588765.1452,3631402.477,2019/5/21,620817.06
211578.8447,1928023.747,1390859.015,2209518.089,1742546.045,4471968.095,916061.3333,626173.0905,587648.6665,3632094.121,2019/5/22,624617.06
342389.9894,1803785.735,1358977.105,2233688.596,1735215.11,4479949.575,917761.9595,626472.5648,587860.3514,3632345.06,2019/5/23,629117.06
263901.4348,1816903.099,1426939.029,2221072.25,1736321.249,4488494.859,916235.1118,629797.0314,584950.5141,3635743.967,2019/5/24,633467.06
134074.1953,1934586.189,1438216.983,2221668.937,1738727.282,4484595.638,920849.8628,629985.6579,584101.28,3635302.52,2019/5/25,637567.06
150707.9,1898613.111,1460972.368,2212518.445,1750334.238,4477895.913,923532.2424,630412.5248,530028.8119,3689155.49,2019/5/26,641517.06
206807.4395,1862246.064,1441577.959,2216845.995,1751882.379,4473541.752,922143.5423,632481.929,529441.7552,3689289.729,2019/5/27,645817.06
225485.6898,1852640.655,1441043.936,2175193.309,1790656.133,4469692.021,921698.837,632700.2447,529678.5533,3689519.165,2019/5/28,650267.06
450041.6574,1844738.785,1423170.916,1985225.876,1780164.433,4470951.007,924312.246,633190.8149,529745.966,3688941.845,2019/5/29,653867.06
213991.807,2072743.457,1363745.146,2052719.814,1775798.873,4474172.32,926842.5113,632964.4039,530320.7093,3689184.502,2019/5/30,656767.06
313439.3735,1930982.372,1412396.564,1955777.568,1866531.051,4474609.416,927391.4482,630427.4569,533349.1381,3689041.658,2019/5/31,661567.06
181626.9733,2055873.06,1423140.964,1897360.238,1920633.866,4474846.212,928388.4597,631198.0087,533322.1616,3689443.603,2019/6/1,664667.06
135875.0261,2091294.048,1440236.096,1894413.007,1918203.07,4471990.883,929421.5716,633013.295,533216.1141,3689807.935,2019/6/2,667717.06
299352.1108,1963797.923,1406889.194,1820064.094,2017752.198,4444715.201,929603.6822,632719.7729,534124.5635,3689939.806,2019/6/3,668967.06
368502.7622,1943851.491,1397301.58,1530837.03,2307620.742,4405641.468,928915.1121,634382.7812,534607.9566,3689222.621,2019/6/4,670317.06
368990.9608,2006891.314,1402619.667,1359061.828,2453735.535,4363281.908,930426.6039,634903.4701,534358.0592,3688614.2,2019/6/5,670967.06
298445.5777,2077407.449,1406450.736,1229996.084,2578838.727,4362809.44,930754.6732,636781.0848,534341.5799,3689020.694,2019/6/6,673817.06
201338.1713,2156056.913,1420735.931,1225889.017,2584970.725,4363041.53,933899.1062,637381.0186,533592.6885,3689915.945,2019/6/7,677117.06
138223.6943,2175941.116,1464804.495,1226295.498,2571100.543,4374855.723,935640.6791,637577.5215,532412.1495,3691519.626,2019/6/8,680067.06
132420.5201,2157980.958,1496176.999,1228312.283,2563440.095,4368850.183,940671.6974,638469.1547,529918.4488,3693968.207,2019/6/9,683417.06
222026.9533,2032121.805,1539912.434,1224625.236,2560245.183,4369099.49,944467.7202,635437.4589,463198.0893,3761036.674,2019/6/10,686567.06
287936.3869,1959158.025,1544803.173,1211952.322,2570940.747,4373746.783,945570.0532,635310.5578,394212.9971,3830327.501,2019/6/11,689317.06
221876.8392,1995529.395,1584853.215,1211644.781,2563285.457,4358592.733,958877.881,636598.5801,393246.2583,3831090.906,2019/6/12,691217.06
208875.3907,1972292.862,1614459.719,1211719.033,2559548.987,4337812.81,990195.5317,637652.5957,393546.9408,3831379.675,2019/6/13,694117.06
230297.2586,1885040.545,1685958.64,1222527.573,2557338.623,4335044.532,993284.1934,637720.0735,380512.2541,3831872.353,2019/6/14,697067.06
171230.9755,1924305.169,1707356.606,1219509.674,2555358.781,4336289.343,996793.7071,637970.1215,380430.4314,3832176.235,2019/6/15,700067.06
196259.9586,1886692.624,1725332.143,1219365.733,2557062.255,4329868.236,997539.3444,638957.4128,380070.3288,3831898.009,2019/6/16,702967.06
279878.7948,1813813.319,1711838.692,1227350.403,2548914.929,4332253.342,999309.8131,639527.7126,379615.9187,3832205.62,2019/6/17,705667.06
266071.7698,1833985.036,1712242.76,1210604.918,2561325.161,4329596.45,1001215.458,638870.4377,380518.0614,3832315.991,2019/6/18,708417.06
273331.9763,1844265.007,1722190.885,1202682.383,2557387.14,4312327.944,1004722.875,638501.623,381119.1816,3832429.529,2019/6/19,711217.06
239011.5027,1886147.35,1709745.29,1204075.263,2559277.794,4306536.915,1007488.233,644158.3271,381570.8375,3832747.031,2019/6/20,714017.06
222770.4202,1904114.464,1676565.52,1246053.786,2550058.685,4306999.153,1008383.811,644466.4893,381648.7765,3831359.941,2019/6/21,716867.06
278990.243,1748951.858,1794590.807,1244423.834,2541139.202,4295300.496,1012245.834,644129.5541,382929.6937,3831482.023,2019/6/22,719967.06
170365.7937,1820687.789,1842298.565,1237355.613,2543757.002,4285929.481,1015889.873,644323.8412,384102.3812,3831735.706,2019/6/23,722067.06
223135.5782,1789678.616,1832109.182,1235350.78,2541475.274,4280721.345,1015304.934,644320.17,384760.0163,3831802.651,2019/6/24,725567.06
263985.7682,1778602.226,1818039.511,1245921.188,2532657.162,4264787.854,1015430.948,643715.3426,385634.8317,3831708.714,2019/6/25,728667.06
377127.6916,1751748.189,1774018.815,1246195.429,2519755.278,4241994.886,1011454.989,643545.1342,384872.8099,3831832.824,2019/6/26,730017.06
292515.0919,1877326.7,1766766.98,1237356.123,2512519.844,4226649.308,1011675.244,644399.0224,384924.5989,3830188.133,2019/6/27,733017.06
308675.3498,1748571.475,1907841.478,1245438.651,2506430.94,4196205.073,1013492.038,645221.9187,385102.7913,3829378.829,2019/6/28,736017.06
181412.7786,1879607.063,1912406.161,1242176.524,2507312.83,4190829.005,1011076.539,647044.3277,387715.9164,3828952.401,2019/6/29,738367.06
194777.0173,1891054.272,1892914.724,1261658.851,2506522.853,4187679.026,1009283.275,628540.3922,387432.255,3830570.879,2019/6/30,741167.06
243252.2905,1846189.65,1890253.614,1262610.716,2423367.345,4267058.368,1011452.392,629364.0726,386873.9802,3831798.615,2019/7/1,743817.06
246242.556,1858830.393,1882034.199,1274876.687,2406966.805,4262057.375,1014445.697,629748.8725,386926.6319,3832066.828,2019/7/2,746667.06
223098.148,1888542.166,1861635.358,1299095.802,2406178.703,4252789.224,1015650.898,629894.7159,387261.5541,3832199.476,2019/7/3,749267.06
223559.3062,1880253.898,1898323.991,1290223.613,2404755.314,4234345.776,1015773.861,630830.4058,387830.5385,3832536.841,2019/7/4,752067.06
185675.1877,1792004.66,2031485.674,1293422.745,2405340.885,4222071.81,1017345.997,632351.104,388425.8773,3832672.104,2019/7/5,754567.06
123332.2862,1828977.689,2056983.445,1295204.811,2387369.023,4238275.413,1017768.689,633687.7633,388468.3265,3832953.6,2019/7/6,757317.06
102272.1543,1833784.44,2071581.971,1295476.659,2392385.45,4234346.609,1018891.924,634386.4786,388611.1314,3833196.729,2019/7/7,759967.06
241260.2539,1725878.48,2043918.731,1299158.596,2389624.212,4228507.401,1022160.45,635192.8198,388848.4261,3832609.174,2019/7/8,762567.06
216450.4506,1777400.742,2023880.778,1303428.896,2380927.243,4227191.279,1020934.753,638132.5322,388893.6482,3831843.222,2019/7/9,765267.06
346481.1624,1754926.853,1924521.926,1303520.489,2372404.051,4228505.536,1021500.463,639359.8912,388797.6393,3830678.036,2019/7/10,767867.06
249633.6843,1864827.416,1925841.648,1307564.925,2363626.102,4217129.568,1024497.576,639173.0821,388887.7152,3831126.828,2019/7/11,770567.06
223411.5172,1893911.487,1930247.209,1309625.995,2354581.98,4215466.975,1027072.753,639789.0922,389006.6894,3831244.847,2019/7/12,773367.06
144462.7537,1955143.731,1950136.539,1309707.836,2354161.794,4212320.682,1028652.961,640540.6356,389462.7474,3831531.365,2019/7/13,775167.06
153179.4263,1939168.712,1935096.406,1336663.212,2352036.261,4207904.972,1030590.227,641644.4829,389928.297,3831721.548,2019/7/14,777967.06
190934.3335,1897378.327,1934217.413,1319576.22,2375332.11,4207247.364,1031952.776,641853.2508,389838.035,3831428.718,2019/7/15,779717.06
217093.3502,1885767.673,1924424.225,1254256.654,2436985.784,4206083.496,1034149.352,640192.5038,391061.9774,3831768.528,2019/7/16,779717.06
252781.0037,1889056.015,1932637.275,1237377.693,2407437.257,4205504.912,1036071.476,640735.8039,390313.4776,3831531.131,2019/7/17,782067.06
243933.5746,1911700.976,1941695.624,1212460.547,2410050.49,4204997.082,1037434.086,641523.7498,390470.0749,3830692.341,2019/7/18,784617.2
265677.2809,1881113.948,1967483.812,1220086.558,2407486.004,4183431.042,1038060.678,641510.8019,390868.5637,3830714.856,2019/7/19,787817.2
135394.9599,2010534.737,1975720.82,1219657.966,2402549.727,4183383.012,1040229.444,640874.7263,390983.495,3829317.159,2019/7/20,789717.2
114712.1742,2020897.84,2000213.438,1210366.434,2399654.15,4180362.484,1042650.332,641539.8639,390684.2396,3829427.589,2019/7/21,792467.2
178835.2454,1912225.393,2017150.728,1218383.26,2419564.73,4174161.681,1049722.916,642111.909,390650.3962,3829677.286,2019/7/22,795067.2
183980.8835,1889504.24,2031743.333,1217618.139,2421991.784,4174301.471,1050847.238,643329.7113,390819.7693,3830134.476,2019/7/23,796167.2
193744.1969,1884304.936,1981197.237,1293332.459,2419592.449,4175971.416,1052986.803,613614.9484,390962.628,3830301.472,2019/7/24,796167.2
172991.4972,1899192.11,1984302.454,1306113.52,2416179.056,4168843.009,1054869.909,613880.727,391180.9688,3830330.294,2019/7/25,798967.2
160266.9315,1836755.657,2055001.212,1310227.399,2418065.088,4165103.265,1058297.643,614883.9685,391374.0846,3829983.297,2019/7/26,799967.2
118016.0129,1819775.296,2114238.355,1312277.429,2417451.376,4161241.655,1061683.606,616380.3913,388634.5378,3832159.886,2019/7/27,800117.2
92704.25712,1781380.853,2173179.549,1319287.466,2415762.947,4148492.301,1075300.916,616883.0993,376575.0041,3844479.654,2019/7/28,800122.2
474622.5097,1672324.428,2117110.974,1307039.887,2411600.009,4100673.36,1083045.103,457344.1348,378092.5338,3844293.104,2019/7/29,800122.2
204299.1176,1938196.635,2121249.2,1309494.636,2403513.515,4009197.287,1180130.199,459263.5241,377629.1403,3844947.792,2019/7/30,800122.2
181998.4198,1941712.83,2084900.55,1366058.595,2397815.309,3979590.97,1215524.066,459711.784,377230.4222,3845515.599,2019/7/31,800122.2
168925.6908,1914502.583,2120866.85,1374920.738,2396112.24,3969696.419,1226613.504,460002.183,372180.7193,3848012.617,2019/8/1,800122.2
193680.6549,1876894.61,2125147.714,1350409.137,2430052.219,3941712.263,1136411.828,579240.552,372080.5216,3848316.547,2019/8/2,802872.2
124242.9601,1898914.797,2171321.17,1352715.253,2426842.572,3932509.058,1148690.402,579923.1625,365614.2776,3855334.893,2019/8/3,805872.2
108988.095,1905213.253,2189272.797,1354551.053,2426310.261,3907726.587,1164810.719,579939.6856,365798.0582,3855585.536,2019/8/4,808722.2
295155.6059,1792701.585,2168497.573,1354943.482,2423119.21,3832703.555,1191705.306,580073.1303,365885.8879,3855198.211,2019/8/5,811122.2
260899.0018,1886469.493,2156992.217,1349171.707,2393760.388,3814180.658,1198868.893,580870.1053,365286.9259,3855496.656,2019/8/6,813622.2
193497.3285,1963273.312,2154702.951,1356010.231,2381178.589,3807445.494,1206098.167,580878.8877,364941.1095,3855882.475,2019/8/7,816572.2
207701.2444,1943594.668,2146070.073,1374519.44,2371822.24,3783353.503,1237188.603,581635.2106,365597.9879,3854200.575,2019/8/8,819372.2
170583.1358,1859320.972,2254304.875,1384833.278,2358272.043,3769223.161,1268599.624,580934.3284,366761.7651,3854687.862,2019/8/9,821972.2
112974.339,1864316.383,2250455.933,1443183.712,2357247.872,3768217.928,1268948.218,580808.6585,368950.2099,3854305.292,2019/8/10,824522.2
114135.0585,1834730.948,2278637.839,1448501.086,2355890.898,3760271.549,1273799.835,581674.0417,369156.4433,3854523.345,2019/8/11,827372.2
161338.3644,1807168.111,2226411.438,1479178.929,2358741.218,3750949.025,1283334.519,581838.0203,369011.3883,3855012.533,2019/8/12,829722.2
221877.9746,1793096.561,2162954.959,1500335.695,2354897.629,3748012.935,1287434.388,581551.7578,368029.4343,3856754.712,2019/8/13,829722.2
243319.5922,1793272.207,2162679.444,1449599.913,2384369.278,3744723.043,1292346.862,581627.8851,368295.8457,3856611.977,2019/8/14,829722.2
195186.9022,1822734.46,2175730.69,1450059.007,2388598.166,3738571.787,1300929.561,581985.5184,368294.3488,3856718.106,2019/8/15,829722.2
183886.0079,1828737.553,2169898.415,1462319.29,2382587.928,3740927.034,1304798.771,581668.1938,368708.681,3857114.171,2019/8/16,829722.2
159039.3963,1834402.57,2182403.78,1452562.18,2392387.027,3739516.494,1312806.023,582834.5379,367716.7316,3858577.305,2019/8/17,829822.2
133624.3984,1758114.038,2268963.436,1464550.411,2396329.043,3731265.115,1318443.673,585681.524,368013.4989,3858835.908,2019/8/18,830172.2
185899.7898,1706579.185,2259527.829,1479625.83,2392309.977,3719562.847,1328008.327,586912.6096,367864.5545,3859567.595,2019/8/19,830422.2
183154.2907,1715830.343,2250792.983,1486587.293,2386818.762,3712415.286,1337837.003,586518.0775,367908.6839,3859908.322,2019/8/20,830422.2
184182.1928,1705062.871,2253992.782,1482523.565,2393945.667,3711655.582,1343263.629,586510.4336,367673.4488,3860660.874,2019/8/21,830472.2
158738.4367,1735029.994,2118878.818,1587768.108,2411174.848,3708608.664,1355543.949,586771.9228,367693.6825,3861025.122,2019/8/22,830922.2
232724.0118,1705988.29,2082381.765,1580632.995,2405198.499,3694906.885,1376990.855,586393.294,368211.3838,3859718.065,2019/8/23,832972.2
107458.0375,1817822.767,2089478.203,1587255.304,2403911.256,3693307.887,1381011.023,581940.9579,372620.2358,3860340.374,2019/8/24,835122.2
106042.5823,1808445.546,2096228.481,1591394.41,2394286.817,3703101.488,1382579.282,581443.9728,373399.524,3860161.441,2019/8/25,835622.2
202445.5115,1733750.849,2071669.866,1586316.804,2398830.375,3701499.287,1388397.453,581799.6336,373593.7871,3860492.479,2019/8/26,838172.2
163219.1779,1795526.885,2053414.622,1595689.101,2382590.487,3691384.357,1402982.324,581748.3817,373380.1773,3860548.034,2019/8/27,840872.2
180219.0807,1478800.337,2342471.34,1606342.726,2363206.415,3707626.985,1407717.463,581205.834,373797.5305,3860983.334,2019/8/28,843622.2
201156.7219,1464828.86,2331513.541,1542691.169,2419757.304,3714690.187,1413133.313,579629.1933,375661.7139,3861371.543,2019/8/29,846122.2
161763.0234,1482594.746,2344903.943,1551711.758,2409524.751,3718910.393,1419957.326,579655.7414,375867.156,3861544.707,2019/8/30,848522.2
113757.9228,1516279.517,2352161.247,1558614.915,2407952.17,3713961.44,1425511.37,582355.4824,375921.3454,3861993.136,2019/8/31,850922.2
115372.1033,1507800.344,2358634.304,1564102.094,2401258.598,3709828.962,1431705.14,582712.6587,376334.9197,3862546.923,2019/9/1,853422.2
233584.0768,1394987.944,2348736.914,1546208.046,2425009.669,3702463.257,1439768.095,581997.6028,376683.7747,3862719.165,2019/9/2,855422.2
222316.0138,1409849.29,2333565.541,1558269.22,2426906.972,3695384.569,1446590.271,580314.9051,377845.3848,3863166.379,2019/9/3,858122.2
206367.5694,1353613.982,2291671.926,1676461.89,2426512.919,3687243.112,1451806.613,581059.3142,374834.2646,3866336.955,2019/9/4,860972.2
190152.2009,1316345.111,2340564.83,1685692.7,2429363.465,3678818.628,1454870.736,579279.2142,375119.346,3867764.814,2019/9/5,863872.2
289929.0038,1283908.146,2369267.229,1680267.143,2433743.331,3671031.367,1369217.964,579317.9961,375535.4032,3867728.46,2019/9/6,866422.2
120128.9051,1428733.054,2397054.533,1679299.536,2430208.741,3666330.912,1376494.522,578781.3384,375135.0715,3869654.432,2019/9/7,868772.2
110440.7654,1425052.499,2415104.847,1675323.925,2431775.465,3659297.763,1381913.515,579469.3983,375604.8675,3870050.499,2019/9/8,871472.2
226819.6298,1313317.131,2409459.051,1676569.302,2436161.69,3650906.9,1387911.727,579278.5947,375517.5439,3869916.974,2019/9/9,873972.2
179427.8232,1358199.978,2407329.688,1677710.158,2439765.375,3648536.185,1392181.4,579314.1816,374504.0675,3871164.687,2019/9/10,876422.2
282691.3029,1372838.995,2387065.584,1581078.077,2434485.463,3647147.435,1400437.462,578845.2828,374833.3553,3871010.589,2019/9/11,879172.2
183534.0333,1487424.981,2369139.133,1577599.652,2444083.507,3640587.394,1404521.296,578949.3908,375245.1669,3871323.99,2019/9/12,881972.2
151667.425,1509277.377,2379992.352,1563031.403,2453190.25,3642401.361,1408434.496,579179.788,375231.3185,3871877.774,2019/9/13,883522.2
122422.8988,1516251.903,2393791.84,1572957.686,2451798.288,3634226.538,1417603.681,579579.8751,375203.5082,3872384.827,2019/9/14,885972.2
94721.60601,1531021.694,2393750.256,1588770.854,2449421.233,3628783.452,1424668.582,579864.4067,375479.8456,3871576.617,2019/9/15,889072.32
190347.3551,1417644.901,2392634.861,1598132.39,2459615.101,3624477.835,1430037.393,579424.9091,376122.0861,3871659.214,2019/9/16,891722.32
199449.4576,1398235.804,2404585.174,1598300.022,2457748.007,3619102.626,1436154.748,580415.6381,376219.8893,3871734.678,2019/9/17,894472.32
197680.5804,1408830.61,2377584.56,1626219.124,2459706.153,3612489.295,1432862.627,581275.8715,376123.4667,3871348.756,2019/9/18,897322.32
179721.2594,1412191.482,2388602.359,1629250.309,2457626.099,3610362.891,1438623.783,582198.4224,375627.2457,3871767.193,2019/9/19,899772.32
211578.5416,1373077.672,2381386.565,1618917.366,2483455.863,3606289.596,1443983.865,581935.2828,375306.7853,3871927.008,2019/9/20,900022.32
129938.3148,1434917.832,2369491.082,1648935.391,2485895.996,3599278.263,1452381.715,581801.9097,375435.2653,3871857.777,2019/9/21,901172.32
101260.339,1445994.632,2373173.974,1661469.591,2479953.948,3601486.065,1458406.974,582096.3369,375890.2958,3872276.388,2019/9/22,904022.32
153604.2165,1397764.365,2354939.984,1676587.231,2482057.65,3598277.823,1459753.153,581906.8011,376434.1308,3872108.19,2019/9/23,906872.32
385384.9021,1291535.233,2282993.92,1669479.389,2459926.276,3581453.597,1453609.23,582370.2812,376517.5292,3872125.687,2019/9/24,909872.32
414894.7747,1297353.237,2215360.102,1712244.226,2448746.619,3578026.392,1459621.206,582211.5488,376154.7973,3872733.143,2019/9/25,912922.32
384672.5347,1319893.661,2196008.859,1746462.146,2443366.61,3569952.519,1468371.89,581749.8983,376288.5276,3872716.899,2019/9/26,915772.32
230388.2522,1483870.869,2160562.025,1784465.538,2432274.205,3565039.135,1472852.612,582069.1993,376761.7072,3872850.003,2019/9/27,918572.32
180929.4824,1520992.636,2157192.564,1802981.92,2426657.897,3565866.859,1476668.196,582259.0855,376022.875,3873549.53,2019/9/28,921272.32
133444.0146,1565756.721,2126810.684,1835359.844,2424550.969,3567994.765,1478750.709,582027.5075,376364.4707,3873761.361,2019/9/29,924022.32
203792.5326,1508847.996,2105422.023,1841390.303,2426742.621,3567665.74,1480553.594,580624.941,377688.6352,3873717.659,2019/9/30,925922.32
216850.2495,1511213.204,2052236.184,1868139.491,2434073.533,3570567.399,1482660.24,579713.2063,377318.7656,3875461.272,2019/10/1,927022.32
176024.192,1534354.252,2049313.799,1870156.2,2451243.223,3568470.836,1488075.984,579168.476,377318.4737,3875958.108,2019/10/2,928122.32
178780.0322,1523171.821,2035641.53,1884938.548,2458004.739,3565667.683,1492617.1,579681.5548,377140.7677,3876277.269,2019/10/3,929172.32
160181.7738,1510950.3,2053956.422,1890850.919,2463900.607,3565248.025,1489832.589,584905.3683,377227.8335,3876704.708,2019/10/4,930122.32
100337.9691,1545453.259,2073209.693,1894793.344,2465119.177,3565367.365,1491970.384,584524.5677,377842.026,3877115.761,2019/10/5,931322.32
102844.5844,1433690.73,2178590.892,1895831.981,2468418.903,3559010.097,1498435.952,584722.4227,377349.0263,3878701.456,2019/10/6,933222.32
175263.9397,1371892.871,2156730.17,1905797.325,2474624.611,3551546.635,1502203.169,584742.5863,378045.4662,3878686.773,2019/10/7,935272.32
185508.8248,1386148.775,2130532.113,1920384.909,2470953.497,3539689.9,1506258.015,584954.0993,378312.6924,3878815.72,2019/10/8,937222.32
182255.932,1375747.205,2024698.732,2033692.198,2476073.457,3532831.311,1514788.551,584375.2346,379603.8836,3879217.04,2019/10/9,938722.32
178201.5894,1377042.011,1983819.225,2072137.763,2474547.697,3528665.642,1527772.764,583544.3442,380156.1999,3879421.309,2019/10/10,940222.32
167552.345,1388883.555,1951294.173,2098061.857,2476842.45,3529616.811,1530810.869,584768.8479,375523.6651,3883903.974,2019/10/11,941472.32
97718.32764,1451513.242,1957424.976,2103316.515,2471264.356,3526033.93,1536338.805,582692.6666,376883.9997,3885734.227,2019/10/12,942822.32
97504.4962,1440298.035,1957417.326,2090682.412,2496341.083,3522794.073,1537279.302,585425.3743,376470.6084,3886483.335,2019/10/13,944622.32
265407.3206,1388763.342,1944055.08,2081981.505,2493135.065,3505239.766,1465036.358,584376.4795,376720.4722,3887668.157,2019/10/14,946272.32
186179.3565,1488853.92,1923830.073,2092942.256,2484979.771,3489677.98,1478424.972,584568.9194,376201.649,3888637.147,2019/10/15,947572.32
173193.9924,1507073.599,1917919.792,2093513.193,2485749.21,3476772.722,1492296.303,584369.9552,376103.7555,3889091.023,2019/10/16,949372.32
293894.561,1387882.396,1913676.521,2096434.548,2483799.215,3467074.579,1504906.672,584734.0204,376150.2759,3889405.757,2019/10/17,953122.32
179506.0997,1509301.935,1834244.74,2177961.891,2482406.925,3455555.486,1509142.835,585385.0061,376223.8133,3890229.811,2019/10/18,955822.32
105479.5725,1569568.392,1836579.1,2189889.245,2479644.671,3442903.92,1525375.935,584767.8359,376933.0069,3890591.867,2019/10/19,957822.32
98901.28309,1540293.755,1867993.559,2193522.439,2482399.511,3437678.698,1529864.745,584620.0956,378087.103,3890197.356,2019/10/20,959922.32
205544.7894,1463555.452,1857491.127,2196381.958,2490570.49,3415314.073,1532589.57,586442.1592,366891.8797,3890764.548,2019/10/21,961822.32
188240.7966,1486538.385,1850492.317,2196214.385,2483075.404,3420145.209,1537678.831,586070.5399,367230.03,3891972.648,2019/10/22,962522.32
207007.168,1493716.27,1792561.045,2166006.56,2537763.269,3411075.152,1555698.534,586480.6297,367163.3444,3892286.573,2019/10/23,963772.32
237196.1185,1466171.724,1785049.845,2163659.107,2546809.196,3404900.064,1560658.868,587584.1522,366914.5438,3892477.426,2019/10/24,965072.32
247995.9934,1371920.576,1882215.501,2158693.062,2545953.163,3391199.374,1566840.058,589291.4684,366448.6525,3892588.199,2019/10/25,966322.32
325408.5011,1268124.143,1914108.529,2157789.35,2511459.279,3418541.154,1568633.971,590773.9779,366419.8522,3893637.287,2019/10/26,967472.32
142321.5586,1425925.897,1945346.024,2151803.13,2514882.663,3414229.68,1570529.751,590870.7546,366500.8527,3893923.235,2019/10/27,968472.32
355172.415,1220717.552,1663973.093,2440291.755,2507908.635,3408347.657,1570703.506,590408.559,366684.9134,3893800.461,2019/10/28,969872.32
227620.5187,1362023.447,1655482.372,2444466.524,2502591.722,3403323.874,1573487.783,590055.0632,367479.8204,3893139.921,2019/10/29,970122.32
183275.6126,1399968.345,1652019.044,2396001.654,2560623.796,3400660.549,1577786.62,589598.2494,367969.9281,3893442.248,2019/10/30,970172.32
254835.4575,1375699.321,1657330.365,2340745.657,2542232.267,3419166.867,1582164.907,589874.6601,367808.8482,3893137.696,2019/10/31,971172.32
275683.5239,1435300.298,1642200.451,2319713.275,2529908.317,3381198.424,1588993.243,589987.868,368341.0201,3893294.626,2019/11/1,972272.32
119943.6934,1583204.235,1650487.714,2321373.834,2525664.681,3373663.903,1599908.263,589846.4773,368800.6999,3893402.543,2019/11/2,973722.32
117751.9969,1588425.898,1638388.088,2331729.989,2526002.483,3367105.477,1604799.156,590177.9478,370147.5089,3893492.501,2019/11/3,974872.32
181212.1064,1540817.601,1565295.855,2387036.131,2528134.828,3364248.324,1608639.591,589003.8024,370228.3257,3895054.481,2019/11/4,976222.32
350108.7298,1523571.433,1494618.327,2328768.609,2522852.076,3337590.472,1619404.719,586771.112,372304.9338,3895480.632,2019/11/5,977472.32
243388.3735,1670778.721,1459581.211,2335838.305,2531994.084,3315481.738,1621423.567,586086.2482,373142.2798,3895406.518,2019/11/6,979072.32
204364.5334,1696751.802,1462664.189,2322226.337,2559604.622,3307828.045,1629896.107,585824.6099,370109.3086,3895538.99,2019/11/7,980822.32
237883.4765,1668127.381,1453329.548,2320127.191,2566632.346,3299987.674,1637563.845,586669.379,370309.5309,3895778.174,2019/11/8,982322.32
134166.4124,1767204.296,1449846.95,2272457.853,2615980.741,3299431.827,1644958.565,580511.9901,374997.362,3898652.549,2019/11/9,983722.32
97973.70113,1789085.857,1460599.145,2266134.195,2624548.931,3297223.869,1649566.489,580899.3797,375344.0669,3898907.911,2019/11/10,985422.32
159531.5087,1731355.568,1454934.632,2238501.215,2658070.351,3290816.222,1652096.289,582054.1706,374849.4109,3899961.678,2019/11/11,987122.32
